UserID,Name,Surname,Email,Channel,RecordDate2_to_SA_Time,Duration,Age,Province,Race,Gender,time_buckets,Age_Band,Day_Type
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Boomerang,3/1/16 20:49,2026-04-11T00:00:40.000Z,25,Gauteng,black,male,03. Evening,3. 25-34,Weekday
840343,Romeo ,Creager,Romeo 375@mailxyz.com,Trace TV,3/5/16 20:37,2026-04-11T00:05:18.000Z,36,Limpopo,white,male,03. Evening,4. 35-44,Weekend
1106156,Michel ,Fudge,Michel 204@abcmail.com,SuperSport Blitz,3/31/16 22:16,2026-04-11T00:05:06.000Z,18,Mpumalanga,white,male,03. Evening,2. 18-24,Weekday
793616,Michel ,Biggers,Michel 205@mailxyz.com,CNN,1/25/16 6:11,2026-04-11T00:00:02.000Z,29,Gauteng,white,male,01. Morning,3. 25-34,Weekday
793616,Michel ,Biggers,Michel 205@mailxyz.com,Africa Magic,1/24/16 16:16,2026-04-11T00:03:35.000Z,29,Gauteng,white,male,02. Afternoon,3. 25-34,Weekend
939622,Markus ,Pool,Markus 192@gmail.com,Boomerang,3/28/16 1:23,2026-04-11T00:00:04.000Z,38,Mpumalanga,white,male,01. Morning,4. 35-44,Weekday
939622,Markus ,Pool,Markus 192@gmail.com,kykNET,3/28/16 15:14,2026-04-11T00:02:06.000Z,38,Mpumalanga,white,male,02. Afternoon,4. 35-44,Weekday
939622,Markus ,Pool,Markus 192@gmail.com,CNN,3/30/16 15:29,2026-04-11T00:00:19.000Z,38,Mpumalanga,white,male,02. Afternoon,4. 35-44,Weekday
868925,Markus ,Pilot,Markus 194@abcmail.com,SuperSport Blitz,3/8/16 12:27,2026-04-11T00:00:20.000Z,28,Gauteng,indian_asian,male,02. Afternoon,3. 25-34,Weekday
764342,Robby ,Nicholls,Robby 162@gmail.com,SuperSport Blitz,2/2/16 8:11,2026-04-11T00:03:48.000Z,38,Eastern Cape,white,male,01. Morning,4. 35-44,Weekday
808961,Raymundo ,Restivo,Raymundo 434@abcmail.com,Boomerang,2/20/16 3:51,2026-04-11T00:24:00.000Z,27,Gauteng,indian_asian,male,01. Morning,3. 25-34,Weekend
808961,Raymundo ,Restivo,Raymundo 434@abcmail.com,Boomerang,2/22/16 18:24,2026-04-11T00:06:59.000Z,27,Gauteng,indian_asian,male,03. Evening,3. 25-34,Weekday
853655,Earl ,Restivo,Earl 425@mailxyz.com,SawSee,2/16/16 17:45,2026-04-11T00:00:00.000Z,20,Gauteng,black,male,03. Evening,2. 18-24,Weekday
939624,Charlie ,Woolard,Charlie 363@mail.com,Trace TV,3/22/16 20:50,2026-04-11T00:01:21.000Z,19,Gauteng,black,male,03. Evening,2. 18-24,Weekday
939624,Charlie ,Woolard,Charlie 363@mail.com,Vuzu,3/20/16 12:36,2026-04-11T00:00:53.000Z,19,Gauteng,black,male,02. Afternoon,2. 18-24,Weekend
939624,Charlie ,Woolard,Charlie 363@mail.com,Vuzu,3/20/16 12:44,2026-04-11T00:02:09.000Z,19,Gauteng,black,male,02. Afternoon,2. 18-24,Weekend
939624,Charlie ,Woolard,Charlie 363@mail.com,Boomerang,3/31/16 23:12,2026-04-11T00:00:00.000Z,19,Gauteng,black,male,03. Evening,2. 18-24,Weekday
939624,Charlie ,Woolard,Charlie 363@mail.com,Trace TV,3/31/16 23:22,2026-04-11T00:59:00.000Z,19,Gauteng,black,male,03. Evening,2. 18-24,Weekday
939624,Charlie ,Woolard,Charlie 363@mail.com,Vuzu,3/16/16 19:07,2026-04-11T00:00:15.000Z,19,Gauteng,black,male,03. Evening,2. 18-24,Weekday
2203312,Hugh,Leicht,Hugh12@gmail.com,Vuzu,3/31/16 22:46,2026-04-11T00:00:23.000Z,54,Western Cape,coloured,male,03. Evening,5. 45-54,Weekday
808965,Yong ,Gettys,Yong 482@gmail.com,SuperSport Blitz,2/18/16 10:55,2026-04-11T00:00:10.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
808965,Yong ,Gettys,Yong 482@gmail.com,Supersport Live Events,2/15/16 21:55,2026-04-11T00:00:30.000Z,36,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
808965,Yong ,Gettys,Yong 482@gmail.com,ICC Cricket World Cup 2011,2/24/16 14:14,2026-04-11T00:04:04.000Z,36,Western Cape,coloured,male,02. Afternoon,4. 35-44,Weekday
808965,Yong ,Gettys,Yong 482@gmail.com,Supersport Live Events,2/18/16 8:44,2026-04-11T00:01:00.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
808965,Yong ,Gettys,Yong 482@gmail.com,Supersport Live Events,2/6/16 8:42,2026-04-11T00:02:12.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekend
808965,Yong ,Gettys,Yong 482@gmail.com,ICC Cricket World Cup 2011,3/6/16 11:16,2026-04-11T00:19:10.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekend
808965,Yong ,Gettys,Yong 482@gmail.com,E! Entertainment,2/9/16 20:54,2026-04-11T00:01:12.000Z,36,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
788672,Eli ,Pilot,Eli 294@abcmail.com,Boomerang,2/11/16 21:21,2026-04-11T00:00:19.000Z,39,Gauteng,black,male,03. Evening,4. 35-44,Weekday
788672,Eli ,Pilot,Eli 294@abcmail.com,Africa Magic,1/19/16 17:29,2026-04-11T00:00:24.000Z,39,Gauteng,black,male,03. Evening,4. 35-44,Weekday
808966,Len ,Reisinger,Len 444@abcmail.com,Supersport Live Events,3/13/16 12:06,2026-04-11T00:00:38.000Z,21,Free State,black,male,02. Afternoon,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,Supersport Live Events,3/13/16 18:22,2026-04-11T00:10:02.000Z,21,Free State,black,male,03. Evening,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,Supersport Live Events,1/19/16 22:29,2026-04-11T00:34:06.000Z,21,Free State,black,male,03. Evening,2. 18-24,Weekday
808966,Len ,Reisinger,Len 444@abcmail.com,ICC Cricket World Cup 2011,3/23/16 10:40,2026-04-11T01:16:40.000Z,21,Free State,black,male,01. Morning,2. 18-24,Weekday
808966,Len ,Reisinger,Len 444@abcmail.com,Boomerang,3/19/16 22:17,2026-04-11T00:37:25.000Z,21,Free State,black,male,03. Evening,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,Africa Magic,1/27/16 21:25,2026-04-11T00:00:23.000Z,21,Free State,black,male,03. Evening,2. 18-24,Weekday
808966,Len ,Reisinger,Len 444@abcmail.com,Africa Magic,3/20/16 15:54,2026-04-11T00:00:53.000Z,21,Free State,black,male,02. Afternoon,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,Supersport Live Events,3/20/16 22:18,2026-04-11T00:00:00.000Z,21,Free State,black,male,03. Evening,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,Supersport Live Events,3/20/16 16:40,2026-04-11T00:00:00.000Z,21,Free State,black,male,02. Afternoon,2. 18-24,Weekend
808966,Len ,Reisinger,Len 444@abcmail.com,SuperSport Blitz,2/23/16 6:06,2026-04-11T01:48:38.000Z,21,Free State,black,male,01. Morning,2. 18-24,Weekday
808966,Len ,Reisinger,Len 444@abcmail.com,SuperSport Blitz,3/24/16 6:14,2026-04-11T00:00:00.000Z,21,Free State,black,male,01. Morning,2. 18-24,Weekday
633678,None,None,Blanca 121@yahoo.com,Channel O,2/11/16 21:05,2026-04-11T00:00:00.000Z,0,None,None,None,03. Evening,1. Under 18,Weekday
786099,Bret ,Marek,Bret 312@gmail.com,E! Entertainment,2/9/16 16:10,2026-04-11T00:00:48.000Z,30,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
808969,Hollis ,Roquemore,Hollis 382@gmail.com,Supersport Live Events,3/3/16 10:06,2026-04-11T00:00:42.000Z,18,Gauteng,black,male,01. Morning,2. 18-24,Weekday
808969,Hollis ,Roquemore,Hollis 382@gmail.com,Trace TV,3/8/16 12:47,2026-04-11T00:02:03.000Z,18,Gauteng,black,male,02. Afternoon,2. 18-24,Weekday
808969,Hollis ,Roquemore,Hollis 382@gmail.com,Supersport Live Events,1/12/16 21:58,2026-04-11T00:55:44.000Z,18,Gauteng,black,male,03. Evening,2. 18-24,Weekday
808969,Hollis ,Roquemore,Hollis 382@gmail.com,Trace TV,1/13/16 18:40,2026-04-11T00:01:24.000Z,18,Gauteng,black,male,03. Evening,2. 18-24,Weekday
808969,Hollis ,Roquemore,Hollis 382@gmail.com,Cartoon Network,1/11/16 22:00,2026-04-11T00:00:32.000Z,18,Gauteng,black,male,03. Evening,2. 18-24,Weekday
859311,Royal ,Restivo,Royal 175@mailxyz.com,Boomerang,3/8/16 21:53,2026-04-11T00:14:20.000Z,21,Kwazulu Natal,indian_asian,male,03. Evening,2. 18-24,Weekday
859311,Royal ,Restivo,Royal 175@mailxyz.com,Trace TV,3/10/16 20:00,2026-04-11T00:24:57.000Z,21,Kwazulu Natal,indian_asian,male,03. Evening,2. 18-24,Weekday
859311,Royal ,Restivo,Royal 175@mailxyz.com,Channel O,3/10/16 21:04,2026-04-11T00:23:36.000Z,21,Kwazulu Natal,indian_asian,male,03. Evening,2. 18-24,Weekday
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Boomerang,2/18/16 20:28,2026-04-11T00:00:57.000Z,36,Gauteng,black,male,03. Evening,4. 35-44,Weekday
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Boomerang,2/7/16 15:41,2026-04-11T00:01:06.000Z,36,Gauteng,black,male,02. Afternoon,4. 35-44,Weekend
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Boomerang,2/7/16 22:15,2026-04-11T00:04:53.000Z,36,Gauteng,black,male,03. Evening,4. 35-44,Weekend
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Channel O,1/26/16 16:16,2026-04-11T00:01:36.000Z,36,Gauteng,black,male,02. Afternoon,4. 35-44,Weekday
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Boomerang,3/30/16 21:19,2026-04-11T00:00:00.000Z,36,Gauteng,black,male,03. Evening,4. 35-44,Weekday
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,Boomerang,3/25/16 16:23,2026-04-11T00:07:27.000Z,36,Gauteng,black,male,02. Afternoon,4. 35-44,Weekday
830980,Jared ,Zweifel,Jared 502@gmail.com,Boomerang,3/17/16 12:13,2026-04-11T00:03:10.000Z,42,Kwazulu Natal,indian_asian,male,02. Afternoon,4. 35-44,Weekday
792729,None,None,Anette 143@mail.com,Trace TV,3/30/16 19:50,2026-04-11T00:02:00.000Z,0,None,None,None,03. Evening,1. Under 18,Weekday
820387,Markus ,Hoadley,Markus 191@yahoo.com,SuperSport Blitz,1/27/16 15:54,2026-04-11T00:12:08.000Z,15,Limpopo,black,male,02. Afternoon,1. Under 18,Weekday
820387,Markus ,Hoadley,Markus 191@yahoo.com,Cartoon Network,1/27/16 11:52,2026-04-11T00:01:27.000Z,15,Limpopo,black,male,01. Morning,1. Under 18,Weekday
820387,Markus ,Hoadley,Markus 191@yahoo.com,Channel O,1/25/16 12:07,2026-04-11T00:00:57.000Z,15,Limpopo,black,male,02. Afternoon,1. Under 18,Weekday
820387,Markus ,Hoadley,Markus 191@yahoo.com,SuperSport Blitz,1/26/16 21:30,2026-04-11T00:07:30.000Z,15,Limpopo,black,male,03. Evening,1. Under 18,Weekday
892515,Loyd ,Martello,Loyd 491@yahoo.com,SuperSport Blitz,3/23/16 9:31,2026-04-11T00:00:10.000Z,34,Western Cape,white,male,01. Morning,3. 25-34,Weekday
892515,Loyd ,Martello,Loyd 491@yahoo.com,Supersport Live Events,3/18/16 13:13,2026-04-11T00:10:28.000Z,34,Western Cape,white,male,02. Afternoon,3. 25-34,Weekday
2203323,Earl ,Lavoie,Earl 423@mail.com,ICC Cricket World Cup 2011,2/24/16 16:56,2026-04-11T00:04:06.000Z,43,Free State,black,male,02. Afternoon,4. 35-44,Weekday
2203323,Earl ,Lavoie,Earl 423@mail.com,Channel O,2/24/16 21:43,2026-04-11T00:00:27.000Z,43,Free State,black,male,03. Evening,4. 35-44,Weekday
2203323,Earl ,Lavoie,Earl 423@mail.com,Africa Magic,2/27/16 11:07,2026-04-11T00:05:07.000Z,43,Free State,black,male,01. Morning,4. 35-44,Weekend
808976,Kip ,Roquemore,Kip 144@abcmail.com,SuperSport Blitz,3/2/16 17:30,2026-04-11T00:18:34.000Z,46,Gauteng,black,male,03. Evening,5. 45-54,Weekday
866192,None,None,Shelley 42@gmail.com,SawSee,3/23/16 22:07,2026-04-11T00:00:37.000Z,0,None,None,None,03. Evening,1. Under 18,Weekday
866192,None,None,Shelley 42@gmail.com,Trace TV,3/26/16 6:50,2026-04-11T00:04:42.000Z,0,None,None,None,01. Morning,1. Under 18,Weekend
866192,None,None,Shelley 42@gmail.com,Vuzu,3/26/16 22:57,2026-04-11T00:00:00.000Z,0,None,None,None,03. Evening,1. Under 18,Weekend
930014,Art ,Martello,Art 402@gmail.com,ICC Cricket World Cup 2011,3/30/16 15:51,2026-04-11T00:05:28.000Z,33,Gauteng,indian_asian,male,02. Afternoon,3. 25-34,Weekday
930015,Emerson ,Luthy,Emerson 242@gmail.com,kykNET,3/31/16 10:09,2026-04-11T00:08:21.000Z,19,Western Cape,indian_asian,male,01. Morning,2. 18-24,Weekday
930015,Emerson ,Luthy,Emerson 242@gmail.com,ICC Cricket World Cup 2011,3/30/16 17:22,2026-04-11T01:25:30.000Z,19,Western Cape,indian_asian,male,03. Evening,2. 18-24,Weekday
930015,Emerson ,Luthy,Emerson 242@gmail.com,ICC Cricket World Cup 2011,3/29/16 23:33,2026-04-11T00:01:18.000Z,19,Western Cape,indian_asian,male,03. Evening,2. 18-24,Weekday
1297586,Robby ,Nicholls,Robby 162@gmail.com,SuperSport Blitz,3/9/16 6:51,2026-04-11T00:00:00.000Z,53,Kwazulu Natal,indian_asian,male,01. Morning,5. 45-54,Weekday
866195,Kyle ,Fudge,Kyle 64@abcmail.com,MK,3/12/16 2:19,2026-04-11T00:01:11.000Z,32,Eastern Cape,white,male,01. Morning,3. 25-34,Weekend
820398,Wilton ,Biggers,Wilton 415@mailxyz.com,Supersport Live Events,2/26/16 23:25,2026-04-11T00:00:00.000Z,28,Kwazulu Natal,black,male,03. Evening,3. 25-34,Weekday
820398,Wilton ,Biggers,Wilton 415@mailxyz.com,Supersport Live Events,2/26/16 23:47,2026-04-11T00:00:52.000Z,28,Kwazulu Natal,black,male,03. Evening,3. 25-34,Weekday
820398,Wilton ,Biggers,Wilton 415@mailxyz.com,Africa Magic,3/6/16 0:03,2026-04-11T00:10:59.000Z,28,Kwazulu Natal,black,male,01. Morning,3. 25-34,Weekend
820398,Wilton ,Biggers,Wilton 415@mailxyz.com,Channel O,3/1/16 7:01,2026-04-11T00:07:39.000Z,28,Kwazulu Natal,black,male,01. Morning,3. 25-34,Weekday
803542,Romeo ,Martello,Romeo 374@abcmail.com,Trace TV,3/31/16 16:52,2026-04-11T00:29:03.000Z,36,Kwazulu Natal,indian_asian,male,02. Afternoon,4. 35-44,Weekday
593622,Meghann ,Curran,Meghann 224@abcmail.com,Trace TV,1/21/16 14:05,2026-04-11T00:09:00.000Z,27,Gauteng,black,female,02. Afternoon,3. 25-34,Weekday
831755,Eli ,Tancredi,Eli 294@abcmail.com,Cartoon Network,3/15/16 15:31,2026-04-11T00:00:00.000Z,30,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
831755,Eli ,Tancredi,Eli 294@abcmail.com,E! Entertainment,3/1/16 18:03,2026-04-11T00:00:32.000Z,30,Gauteng,black,male,03. Evening,3. 25-34,Weekday
771848,Yong ,Shkreli,Yong 483@mail.com,Break in transmission,2/11/16 13:39,2026-04-11T00:00:12.000Z,28,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
771848,Yong ,Shkreli,Yong 483@mail.com,Boomerang,2/10/16 21:55,2026-04-11T00:09:04.000Z,28,Gauteng,black,male,03. Evening,3. 25-34,Weekday
771848,Yong ,Shkreli,Yong 483@mail.com,Boomerang,1/1/16 20:54,2026-04-11T00:01:50.000Z,28,Gauteng,black,male,03. Evening,3. 25-34,Weekday
771848,Yong ,Shkreli,Yong 483@mail.com,Supersport Live Events,1/22/16 15:02,2026-04-11T00:02:04.000Z,28,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
771848,Yong ,Shkreli,Yong 483@mail.com,Supersport Live Events,1/18/16 14:43,2026-04-11T00:01:26.000Z,28,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
764355,Lloyd ,Mccown,Lloyd 73@mail.com,Channel O,1/22/16 16:42,2026-04-11T00:00:09.000Z,24,Gauteng,white,male,02. Afternoon,2. 18-24,Weekday
2255559,Hyman ,Mina,Hyman 83@mail.com,Supersport Live Events,3/28/16 15:22,2026-04-11T00:01:08.000Z,27,Mpumalanga,indian_asian,male,02. Afternoon,3. 25-34,Weekday
2255559,Hyman ,Mina,Hyman 83@mail.com,M-Net,3/30/16 20:57,2026-04-11T00:00:38.000Z,27,Mpumalanga,indian_asian,male,03. Evening,3. 25-34,Weekday
919180,Lane ,Mccollum,Lane 111@yahoo.com,Supersport Live Events,3/26/16 11:08,2026-04-11T00:06:00.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekend
771849,Stephen ,Leicht,Stephen 152@gmail.com,Africa Magic,2/19/16 23:17,2026-04-11T00:07:54.000Z,55,Gauteng,None,male,03. Evening,6. 55-64,Weekday
771849,Stephen ,Leicht,Stephen 152@gmail.com,SawSee,2/19/16 23:22,2026-04-11T00:01:42.000Z,55,Gauteng,None,male,03. Evening,6. 55-64,Weekday
771849,Stephen ,Leicht,Stephen 152@gmail.com,Supersport Live Events,2/6/16 17:00,2026-04-11T00:00:24.000Z,55,Gauteng,None,male,03. Evening,6. 55-64,Weekend
808979,Bess ,Jacox,Bess 52@gmail.com,E! Entertainment,2/22/16 21:30,2026-04-11T00:04:52.000Z,26,Free State,white,female,03. Evening,3. 25-34,Weekday
866197,Epifania ,Crotty,Epifania 234@abcmail.com,Trace TV,3/11/16 19:13,2026-04-11T02:59:03.000Z,10,Kwazulu Natal,coloured,female,03. Evening,1. Under 18,Weekday
777084,Hyman ,Mcculloch,Hyman 82@gmail.com,Supersport Live Events,2/6/16 18:08,2026-04-11T00:00:00.000Z,28,North West,black,male,03. Evening,3. 25-34,Weekend
621621,Jared ,Pool,Jared 504@abcmail.com,SawSee,1/17/16 17:21,2026-04-11T00:00:28.000Z,23,Gauteng,black,male,03. Evening,2. 18-24,Weekend
808983,Dee ,Mccown,Dee 215@mailxyz.com,CNN,2/15/16 22:41,2026-04-11T00:02:01.000Z,45,Western Cape,coloured,male,03. Evening,5. 45-54,Weekday
772142,Royal ,Nicholls,Royal 171@yahoo.com,Boomerang,3/10/16 22:10,2026-04-11T00:01:26.000Z,32,Western Cape,indian_asian,male,03. Evening,3. 25-34,Weekday
808983,Dee ,Mccown,Dee 215@mailxyz.com,SuperSport Live Events,2/13/16 21:34,2026-04-11T00:00:00.000Z,45,Western Cape,coloured,male,03. Evening,5. 45-54,Weekend
771003,Romeo ,Tancredi,Romeo 372@gmail.com,ICC Cricket World Cup 2011,2/26/16 13:17,2026-04-11T00:01:38.000Z,31,Western Cape,coloured,male,02. Afternoon,3. 25-34,Weekday
771003,Romeo ,Tancredi,Romeo 372@gmail.com,Cartoon Network,2/26/16 16:11,2026-04-11T00:01:28.000Z,31,Western Cape,coloured,male,02. Afternoon,3. 25-34,Weekday
771003,Romeo ,Tancredi,Romeo 372@gmail.com,SawSee,2/27/16 18:24,2026-04-11T00:00:42.000Z,31,Western Cape,coloured,male,03. Evening,3. 25-34,Weekend
808984,Len ,Hier,Len 441@yahoo.com,kykNET,2/19/16 17:58,2026-04-11T00:01:57.000Z,42,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
771855,Rebekah ,Paradis,Rebekah 435@mailxyz.com,Africa Magic,2/19/16 3:15,2026-04-11T00:08:35.000Z,45,North West,black,female,01. Morning,5. 45-54,Weekday
733281,Bret ,Mcclaine,Bret 313@mail.com,Trace TV,1/26/16 18:09,2026-04-11T00:00:06.000Z,35,Gauteng,black,male,03. Evening,4. 35-44,Weekday
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Africa Magic,3/18/16 15:20,2026-04-11T00:00:42.000Z,29,Limpopo,coloured,male,02. Afternoon,3. 25-34,Weekday
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Africa Magic,3/19/16 13:08,2026-04-11T00:00:48.000Z,29,Limpopo,coloured,male,02. Afternoon,3. 25-34,Weekend
892523,Romeo ,Woolard,Romeo 374@abcmail.com,ICC Cricket World Cup 2011,3/16/16 12:37,2026-04-11T00:01:48.000Z,29,Limpopo,coloured,male,02. Afternoon,3. 25-34,Weekday
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Africa Magic,3/27/16 13:01,2026-04-11T00:00:00.000Z,29,Limpopo,coloured,male,02. Afternoon,3. 25-34,Weekend
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Trace TV,3/27/16 22:22,2026-04-11T00:55:00.000Z,29,Limpopo,coloured,male,03. Evening,3. 25-34,Weekend
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Cartoon Network,3/26/16 12:30,2026-04-11T00:01:16.000Z,29,Limpopo,coloured,male,02. Afternoon,3. 25-34,Weekend
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Trace TV,3/21/16 7:30,2026-04-11T00:12:36.000Z,29,Limpopo,coloured,male,01. Morning,3. 25-34,Weekday
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Trace TV,3/21/16 10:50,2026-04-11T00:05:36.000Z,29,Limpopo,coloured,male,01. Morning,3. 25-34,Weekday
892523,Romeo ,Woolard,Romeo 374@abcmail.com,Africa Magic,3/21/16 20:23,2026-04-11T00:01:28.000Z,29,Limpopo,coloured,male,03. Evening,3. 25-34,Weekday
771856,Charlie ,Nicholls,Charlie 364@abcmail.com,Trace TV,2/6/16 11:28,2026-04-11T00:02:06.000Z,24,Kwazulu Natal,None,male,01. Morning,2. 18-24,Weekend
808988,Robby ,Roquemore,Robby 163@mail.com,CNN,2/20/16 15:41,2026-04-11T00:00:21.000Z,34,Gauteng,black,male,02. Afternoon,3. 25-34,Weekend
808988,Robby ,Roquemore,Robby 163@mail.com,Supersport Live Events,2/20/16 17:48,2026-04-11T00:05:06.000Z,34,Gauteng,black,male,03. Evening,3. 25-34,Weekend
808988,Robby ,Roquemore,Robby 163@mail.com,Channel O,2/21/16 0:02,2026-04-11T00:05:09.000Z,34,Gauteng,black,male,01. Morning,3. 25-34,Weekend
808988,Robby ,Roquemore,Robby 163@mail.com,CNN,2/21/16 0:04,2026-04-11T00:00:09.000Z,34,Gauteng,black,male,01. Morning,3. 25-34,Weekend
730254,Stephen ,Paradis,Stephen 151@yahoo.com,Channel O,1/21/16 11:02,2026-04-11T01:59:48.000Z,26,Gauteng,black,male,01. Morning,3. 25-34,Weekday
771858,Hugh,Mcculloch,Hugh14@abcmail.com,Supersport Live Events,3/5/16 13:37,2026-04-11T00:01:46.000Z,27,Gauteng,white,male,02. Afternoon,3. 25-34,Weekend
866202,Carter ,Bilyeu,Carter 31@yahoo.com,ICC Cricket World Cup 2011,3/16/16 13:31,2026-04-11T00:02:12.000Z,24,Gauteng,indian_asian,male,02. Afternoon,2. 18-24,Weekday
808990,Efren ,Restivo,Efren 133@mail.com,ICC Cricket World Cup 2011,2/24/16 10:47,2026-04-11T00:00:58.000Z,39,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,2/21/16 20:18,2026-04-11T00:01:21.000Z,52,Mpumalanga,black,male,03. Evening,5. 45-54,Weekend
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,2/14/16 13:54,2026-04-11T00:00:36.000Z,52,Mpumalanga,black,male,02. Afternoon,5. 45-54,Weekend
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,3/24/16 3:41,2026-04-11T00:02:22.000Z,52,Mpumalanga,black,male,01. Morning,5. 45-54,Weekday
2090526,Cody ,Fudge,Cody 121@yahoo.com,Boomerang,1/23/16 8:03,2026-04-11T00:49:27.000Z,52,Mpumalanga,black,male,01. Morning,5. 45-54,Weekend
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,3/4/16 23:35,2026-04-11T00:32:29.000Z,52,Mpumalanga,black,male,03. Evening,5. 45-54,Weekday
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,1/30/16 13:41,2026-04-11T00:00:38.000Z,52,Mpumalanga,black,male,02. Afternoon,5. 45-54,Weekend
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,1/28/16 22:21,2026-04-11T00:10:42.000Z,52,Mpumalanga,black,male,03. Evening,5. 45-54,Weekday
2090526,Cody ,Fudge,Cody 121@yahoo.com,Africa Magic,1/17/16 9:44,2026-04-11T00:00:22.000Z,52,Mpumalanga,black,male,01. Morning,5. 45-54,Weekend
2090526,Cody ,Fudge,Cody 121@yahoo.com,Boomerang,3/7/16 12:18,2026-04-11T00:01:14.000Z,52,Mpumalanga,black,male,02. Afternoon,5. 45-54,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,Africa Magic,3/19/16 21:09,2026-04-11T00:02:57.000Z,21,Limpopo,black,male,03. Evening,2. 18-24,Weekend
939659,Art ,Mccollum,Art 404@abcmail.com,SuperSport Blitz,3/19/16 21:11,2026-04-11T00:01:08.000Z,21,Limpopo,black,male,03. Evening,2. 18-24,Weekend
939659,Art ,Mccollum,Art 404@abcmail.com,Trace TV,3/31/16 19:51,2026-04-11T00:02:18.000Z,21,Limpopo,black,male,03. Evening,2. 18-24,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,Trace TV,3/20/16 15:51,2026-04-11T00:32:21.000Z,21,Limpopo,black,male,02. Afternoon,2. 18-24,Weekend
939659,Art ,Mccollum,Art 404@abcmail.com,Cartoon Network,3/20/16 19:23,2026-04-11T00:07:27.000Z,21,Limpopo,black,male,03. Evening,2. 18-24,Weekend
939659,Art ,Mccollum,Art 404@abcmail.com,Africa Magic,3/28/16 18:19,2026-04-11T00:01:47.000Z,21,Limpopo,black,male,03. Evening,2. 18-24,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,ICC Cricket World Cup 2011,3/28/16 12:45,2026-04-11T00:00:00.000Z,21,Limpopo,black,male,02. Afternoon,2. 18-24,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,Supersport Live Events,3/30/16 13:30,2026-04-11T00:00:30.000Z,21,Limpopo,black,male,02. Afternoon,2. 18-24,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,Channel O,3/24/16 8:57,2026-04-11T00:06:06.000Z,21,Limpopo,black,male,01. Morning,2. 18-24,Weekday
939659,Art ,Mccollum,Art 404@abcmail.com,Channel O,3/21/16 9:30,2026-04-11T00:07:45.000Z,21,Limpopo,black,male,01. Morning,2. 18-24,Weekday
778615,None,None,Seema 484@abcmail.com,Channel O,3/12/16 17:45,2026-04-11T00:03:45.000Z,0,None,None,None,03. Evening,1. Under 18,Weekend
866205,Charlie ,Mcclaine,Charlie 364@abcmail.com,Supersport Live Events,3/14/16 10:49,2026-04-11T00:08:44.000Z,36,Gauteng,indian_asian,male,01. Morning,4. 35-44,Weekday
866205,Charlie ,Mcclaine,Charlie 364@abcmail.com,ICC Cricket World Cup 2011,3/15/16 11:50,2026-04-11T00:08:08.000Z,36,Gauteng,indian_asian,male,01. Morning,4. 35-44,Weekday
